dataset,column,miss_ratio,method,RMSE,Wasserstein,time
Bala_classification_dataset,Mendeleev_Number,0.1,fill_with_ridge,5.9085164854478185,3.6305002006271385,0.005001068115234375
Bala_classification_dataset,Mendeleev_Number,0.1,fill_with_xgb,4.488551992501462,1.722808588610194,0.04699873924255371
Bala_classification_dataset,Mendeleev_Number,0.1,fill_with_lgb,3.9557887722612515,2.11014759467533,0.017949342727661133
Bala_classification_dataset,Mendeleev_Number,0.1,fill_with_gbr,2.451890553367715,1.3773122810524694,0.05099797248840332
Bala_classification_dataset,Mendeleev_Number,0.1,fill_with_rf,4.074266790515309,1.8589302631578943,0.09900021553039551
Bala_classification_dataset,Mendeleev_Number,0.1,fill_with_dt,2.1032074404034486,1.0034157894736815,0.005964756011962891
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.9,fill_with_et,0.020019213984875897,0.006244976878611363,0.0530247688293457
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.9,fill_with_ridge,0.01707194704861532,0.007610085250272563,0.007999181747436523
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.9,fill_with_xgb,0.024323547878324806,0.010724421438316374,0.020999908447265625
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.9,fill_with_lgb,0.02769794745051147,0.021923186045415443,0.009962797164916992
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.9,fill_with_gbr,0.024852337970174707,0.007657143102913466,0.029993295669555664
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.9,fill_with_rf,0.022325034140527087,0.008847352601155028,0.06503009796142578
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.9,fill_with_dt,0.029038008777414845,0.009257225433525947,0.004999876022338867
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.8,fill_with_et,0.012763877278801617,0.006141746753246397,0.0520017147064209
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.8,fill_with_ridge,0.015968464958623876,0.008132028379412477,0.005598545074462891
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.8,fill_with_xgb,0.01756753178868332,0.004607449189718674,0.020002365112304688
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.8,fill_with_lgb,0.026999046864946478,0.022011728494817567,0.01399540901184082
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.8,fill_with_gbr,0.014194736638055462,0.004484574875692558,0.03399991989135742
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.8,fill_with_rf,0.014361765762770044,0.0075047597402595635,0.07003402709960938
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.8,fill_with_dt,0.01955416387052443,0.005581818181818206,0.006000995635986328
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.7000000000000001,fill_with_et,0.012167044262967323,0.003209007462685887,0.05500006675720215
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.7000000000000001,fill_with_ridge,0.01624226906691896,0.00737495249696022,0.00599980354309082
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.7000000000000001,fill_with_xgb,0.012819702387513109,0.003000338172912593,0.029999256134033203
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.7000000000000001,fill_with_lgb,0.016573104511814846,0.004532995550991669,0.01796412467956543
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.7000000000000001,fill_with_gbr,0.01278682034323384,0.0037577781496163226,0.039945363998413086
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.7000000000000001,fill_with_rf,0.014049864314158758,0.0035114850746266876,0.07400321960449219
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.7000000000000001,fill_with_dt,0.014322797817236404,0.003416417910447737,0.006003141403198242
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.6000000000000001,fill_with_et,0.010137267007990445,0.0040152086956523215,0.08750700950622559
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.6000000000000001,fill_with_ridge,0.016044282032817218,0.007894325568381239,0.00999903678894043
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.6000000000000001,fill_with_xgb,0.011925773388096302,0.00412475044250488,0.03599715232849121
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.6000000000000001,fill_with_lgb,0.013032515072299413,0.005991354394206873,0.014967203140258789
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.6000000000000001,fill_with_gbr,0.011418268798927588,0.0039846958287653375,0.04099750518798828
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.6000000000000001,fill_with_rf,0.01193092219220757,0.005096443478260456,0.07900238037109375
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.6000000000000001,fill_with_dt,0.015896647171789013,0.004263478260869564,0.005996227264404297
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.5,fill_with_et,0.009954999962853529,0.00308853125000122,0.07999348640441895
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.5,fill_with_ridge,0.01536352586400114,0.0038915478310502416,0.005998373031616211
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.5,fill_with_xgb,0.012552759839785013,0.002449678981304156,0.03300166130065918
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.5,fill_with_lgb,0.009997293854670354,0.0027273727560185542,0.016004323959350586
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.5,fill_with_gbr,0.011547789278928156,0.003556592459198385,0.04300069808959961
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.5,fill_with_rf,0.011422391249391131,0.004055145833333658,0.0800313949584961
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.5,fill_with_dt,0.015604256230272546,0.003648958333333347,0.006000041961669922
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.4,fill_with_et,0.010428669076219288,0.0018712987012987738,0.06255865097045898
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.4,fill_with_ridge,0.01625722571674304,0.003153477257717668,0.005002498626708984
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.4,fill_with_xgb,0.011968943516781905,0.002227360549530447,0.019995927810668945
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.4,fill_with_lgb,0.011195723767536931,0.0028397080802623643,0.018970251083374023
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.4,fill_with_gbr,0.011098034979402645,0.002217081895218203,0.04599809646606445
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.4,fill_with_rf,0.01161521512007862,0.0020819999999999953,0.08402705192565918
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.4,fill_with_dt,0.01422118412517317,0.0031064935064934705,0.005021095275878906
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.30000000000000004,fill_with_et,0.009151213976373723,0.002995551724138027,0.0839989185333252
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.30000000000000004,fill_with_ridge,0.017176769708936748,0.005750730784723077,0.005000114440917969
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.30000000000000004,fill_with_xgb,0.009523225845881637,0.0030363121098485562,0.01900005340576172
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.30000000000000004,fill_with_lgb,0.00949376846633133,0.0030041044562567993,0.016966581344604492
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.30000000000000004,fill_with_gbr,0.01034052822514199,0.004359584875956741,0.05096554756164551
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.30000000000000004,fill_with_rf,0.009822028222141958,0.0038838103448275495,0.09202885627746582
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.30000000000000004,fill_with_dt,0.012372975278459864,0.003943103448275843,0.005002737045288086
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.2,fill_with_et,0.005841343874756243,0.0036417894736842675,0.0839993953704834
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.2,fill_with_ridge,0.012483756164347657,0.006081961791862833,0.0049991607666015625
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.2,fill_with_xgb,0.0053826277228065725,0.00314775014174611,0.031002283096313477
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.2,fill_with_lgb,0.007100845041856751,0.0032231813669725386,0.019960641860961914
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.2,fill_with_gbr,0.009055252899750212,0.005079128623327565,0.050002098083496094
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.2,fill_with_rf,0.007874683858315483,0.005476078947368292,0.09200191497802734
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.2,fill_with_dt,0.010720737405902413,0.00395789473684209,0.004999876022338867
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.1,fill_with_et,0.014984798685052125,0.0058205789473677605,0.06999993324279785
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.1,fill_with_ridge,0.019836241010742554,0.00925627548530941,0.005000114440917969
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.1,fill_with_xgb,0.01605291930840562,0.007374517962807118,0.026000499725341797
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.1,fill_with_lgb,0.013145273021368371,0.005021420424237694,0.01996326446533203
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.1,fill_with_gbr,0.015793709203377627,0.006532242634774126,0.050018310546875
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.1,fill_with_rf,0.01509830815896762,0.006570947368421104,0.11863851547241211
Bala_classification_dataset,Ideal_Bond_Length_Sum,0.1,fill_with_dt,0.018280158930554045,0.007757894736842094,0.004998683929443359
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.9,fill_with_et,0.056764502249418085,0.01763898843930551,0.0884695053100586
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.9,fill_with_ridge,0.07008520914182931,0.028463302239521985,0.0060002803802490234
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.9,fill_with_xgb,0.06479877969183488,0.01342775772623932,0.01800251007080078
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.9,fill_with_lgb,0.06952255362606556,0.043906085467244255,0.014018774032592773
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.9,fill_with_gbr,0.06625391474883387,0.019955276347627268,0.030001401901245117
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.9,fill_with_rf,0.05722935784481142,0.01861159537572224,0.06303691864013672
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.9,fill_with_dt,0.06340364634579143,0.018568208092485494,0.005000591278076172
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.8,fill_with_et,0.07717660911633087,0.021872681818181736,0.05599331855773926
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.8,fill_with_ridge,0.08970978346926542,0.03408151097001584,0.0059566497802734375
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.8,fill_with_xgb,0.07842729620562465,0.02506988468170166,0.027047157287597656
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.8,fill_with_lgb,0.06155068861361698,0.04206291816487186,0.013966560363769531
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.8,fill_with_gbr,0.06740703005360905,0.018172646176655628,0.03800153732299805
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.8,fill_with_rf,0.06007571870516096,0.011747461038960919,0.07700133323669434
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.8,fill_with_dt,0.08964187985186732,0.020437662337662345,0.010000944137573242
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.7000000000000001,fill_with_et,0.04446535291234532,0.013058067164179444,0.05699920654296875
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.7000000000000001,fill_with_ridge,0.06023371705741149,0.02169508598779315,0.005997896194458008
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.7000000000000001,fill_with_xgb,0.058662695633319425,0.012483637308718537,0.03199505805969238
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.7000000000000001,fill_with_lgb,0.058844564511682004,0.021710168098434925,0.019999027252197266
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.7000000000000001,fill_with_gbr,0.05124990960354812,0.010631228192176876,0.039037227630615234
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.7000000000000001,fill_with_rf,0.051849795160003764,0.019035985074627233,0.07303428649902344
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.7000000000000001,fill_with_dt,0.065361381747027,0.014864925373134332,0.004998922348022461
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.6000000000000001,fill_with_et,0.05209736242660172,0.019034139130435834,0.07599925994873047
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.6000000000000001,fill_with_ridge,0.07255854799886347,0.02379899443068781,0.005998849868774414
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.6000000000000001,fill_with_xgb,0.058480142036550525,0.020722392190021,0.020992040634155273
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.6000000000000001,fill_with_lgb,0.058711140158842184,0.018927864749276734,0.018970489501953125
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.6000000000000001,fill_with_gbr,0.04991011329508484,0.018999569174884122,0.04463958740234375
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.6000000000000001,fill_with_rf,0.05905336053884142,0.020134165217391666,0.07903647422790527
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.6000000000000001,fill_with_dt,0.06983494266763096,0.020520869565217342,0.008995532989501953
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.5,fill_with_et,0.0465265904163502,0.013117333333332596,0.06400012969970703
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.5,fill_with_ridge,0.06504414377783076,0.030540788985606287,0.004999399185180664
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.5,fill_with_xgb,0.0511112473637209,0.012501236550013213,0.026306629180908203
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.5,fill_with_lgb,0.05316959377001375,0.018394222513801656,0.019006729125976562
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.5,fill_with_gbr,0.04267819974991167,0.013848120815172268,0.04704642295837402
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.5,fill_with_rf,0.04835470981121733,0.01694826041666638,0.08600473403930664
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.5,fill_with_dt,0.05967495985196244,0.013795833333333344,0.006001949310302734
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.4,fill_with_et,0.04737866614715041,0.013968792207792895,0.10403561592102051
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.4,fill_with_ridge,0.07476472406805508,0.030447682056038303,0.005000114440917969
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.4,fill_with_xgb,0.051302989468797355,0.0128134416604971,0.030999422073364258
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.4,fill_with_lgb,0.059287480068776766,0.018996169511947422,0.018947601318359375
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.4,fill_with_gbr,0.05358152632474335,0.01483400705778249,0.04703688621520996
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.4,fill_with_rf,0.0537346822127616,0.01760146753246784,0.0930032730102539
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.4,fill_with_dt,0.05752675266975587,0.014527272727272719,0.00599980354309082
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.30000000000000004,fill_with_et,0.03827047887372316,0.012865844827585508,0.08400225639343262
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.30000000000000004,fill_with_ridge,0.05226250183584496,0.0202980162628901,0.005002021789550781
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.30000000000000004,fill_with_xgb,0.05100114885781555,0.014311845963576746,0.0260012149810791
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.30000000000000004,fill_with_lgb,0.04595913095120369,0.01569899732681566,0.01796698570251465
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.30000000000000004,fill_with_gbr,0.047803142533214195,0.013105709491563235,0.047997474670410156
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.30000000000000004,fill_with_rf,0.042286169401125374,0.01492906896551681,0.09199786186218262
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.30000000000000004,fill_with_dt,0.05105494842442489,0.013081034482758639,0.005007028579711914
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.2,fill_with_et,0.02844691328274114,0.013260368421052006,0.08587884902954102
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.2,fill_with_ridge,0.03571057281770427,0.01531759933217089,0.004999637603759766
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.2,fill_with_xgb,0.04119182122507489,0.017974415437798718,0.02200007438659668
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.2,fill_with_lgb,0.027784408568314795,0.015477694825135297,0.01596546173095703
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.2,fill_with_gbr,0.03255035375756174,0.01462106882168666,0.05699348449707031
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.2,fill_with_rf,0.038969057201296405,0.017433684210526035,0.10200810432434082
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.2,fill_with_dt,0.0505003230839065,0.017384210526315787,0.004999876022338867
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.1,fill_with_et,0.03856992180920863,0.016329947368420798,0.06900238990783691
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.1,fill_with_ridge,0.031204689699504847,0.011863694174185438,0.004998207092285156
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.1,fill_with_xgb,0.051231595157930646,0.021519894348947605,0.03899407386779785
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.1,fill_with_lgb,0.02282533021083771,0.007657932620659368,0.018961191177368164
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.1,fill_with_gbr,0.04217219372056357,0.019221765511258627,0.05196952819824219
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.1,fill_with_rf,0.044172493408169214,0.01870568421052573,0.10448694229125977
Bala_classification_dataset,Martynov_Batsanov_Electronegativity,0.1,fill_with_dt,0.07114660179775559,0.022842105263157848,0.009999990463256836
Bala_classification_dataset,Valence_Electron_Number,0.9,fill_with_et,1.2646913959139776,0.24815809248554838,0.05899477005004883
Bala_classification_dataset,Valence_Electron_Number,0.9,fill_with_ridge,1.216362847228976,0.46360166218881205,0.00500035285949707
Bala_classification_dataset,Valence_Electron_Number,0.9,fill_with_xgb,1.3037883255312803,0.2760758071855314,0.01800394058227539
Bala_classification_dataset,Valence_Electron_Number,0.9,fill_with_lgb,1.3400314052035671,1.1066410364012316,0.01296544075012207
Bala_classification_dataset,Valence_Electron_Number,0.9,fill_with_gbr,1.291741247325045,0.2703548399807397,0.029973268508911133
Bala_classification_dataset,Valence_Electron_Number,0.9,fill_with_rf,1.1844826796380052,0.25646421965317834,0.06303882598876953
Bala_classification_dataset,Valence_Electron_Number,0.9,fill_with_dt,1.3371619555520275,0.2661502890173409,0.00599980354309082
Bala_classification_dataset,Valence_Electron_Number,0.8,fill_with_et,1.0219396627819484,0.2875249999999997,0.0529942512512207
Bala_classification_dataset,Valence_Electron_Number,0.8,fill_with_ridge,1.0532909713401462,0.5488915051827947,0.006002664566040039
Bala_classification_dataset,Valence_Electron_Number,0.8,fill_with_xgb,1.3041740982191803,0.3117676878099317,0.029999732971191406
Bala_classification_dataset,Valence_Electron_Number,0.8,fill_with_lgb,1.3555667261025162,1.0299583034841313,0.01296854019165039
Bala_classification_dataset,Valence_Electron_Number,0.8,fill_with_gbr,1.1537600363740017,0.2831571108212039,0.0359959602355957
Bala_classification_dataset,Valence_Electron_Number,0.8,fill_with_rf,1.0055208562742974,0.3906292207792207,0.07054996490478516
Bala_classification_dataset,Valence_Electron_Number,0.8,fill_with_dt,1.4737694503744958,0.19570779220779214,0.005000114440917969
Bala_classification_dataset,Valence_Electron_Number,0.7000000000000001,fill_with_et,0.8425494681934023,0.2722769402985078,0.07496047019958496
Bala_classification_dataset,Valence_Electron_Number,0.7000000000000001,fill_with_ridge,0.9960365159672813,0.5711371092658984,0.0060465335845947266
Bala_classification_dataset,Valence_Electron_Number,0.7000000000000001,fill_with_xgb,0.970157945684248,0.22011746998687287,0.030000686645507812
Bala_classification_dataset,Valence_Electron_Number,0.7000000000000001,fill_with_lgb,0.9529887169459633,0.4684395016994703,0.01896500587463379
Bala_classification_dataset,Valence_Electron_Number,0.7000000000000001,fill_with_gbr,0.9337351975501901,0.22471477682692398,0.037999629974365234
Bala_classification_dataset,Valence_Electron_Number,0.7000000000000001,fill_with_rf,0.8670221691001876,0.36951231343283586,0.07300043106079102
Bala_classification_dataset,Valence_Electron_Number,0.7000000000000001,fill_with_dt,1.272489845427624,0.15832089552238798,0.005965232849121094
