dataset,column,miss_ratio,method,RMSE,Wasserstein,time
Crystal_structure,tG,0.8,fill_with_rf,0.012555628441231762,0.0033269628388703275,0.11449646949768066
Crystal_structure,tG,0.8,fill_with_dt,0.015947531212701836,0.003856328288888893,0.01783013343811035
Crystal_structure,tG,0.7000000000000001,fill_with_et,0.007726453780497725,0.003182623052177599,0.12280035018920898
Crystal_structure,tG,0.7000000000000001,fill_with_ridge,0.013775053328438763,0.005945874052479264,0.016168832778930664
Crystal_structure,tG,0.7000000000000001,fill_with_xgb,0.008786677655109628,0.003399086107221159,0.03738594055175781
Crystal_structure,tG,0.7000000000000001,fill_with_lgb,0.013715676042916593,0.004185800060595803,0.04347848892211914
Crystal_structure,tG,0.7000000000000001,fill_with_gbr,0.007690646811780481,0.0027197519910386425,0.05910086631774902
Crystal_structure,tG,0.7000000000000001,fill_with_rf,0.009837721497759912,0.00424540091315017,0.12640738487243652
Crystal_structure,tG,0.7000000000000001,fill_with_dt,0.012668043018487002,0.0038021209957716648,0.012032032012939453
Crystal_structure,tG,0.6000000000000001,fill_with_et,0.008003980177979948,0.002754496533802501,0.1238718032836914
Crystal_structure,tG,0.6000000000000001,fill_with_ridge,0.015460659925597182,0.008126404291051926,0.01555180549621582
Crystal_structure,tG,0.6000000000000001,fill_with_xgb,0.009627316184084994,0.002377336936794704,0.04645347595214844
Crystal_structure,tG,0.6000000000000001,fill_with_lgb,0.014482574200204887,0.0032860960669046204,0.042995452880859375
Crystal_structure,tG,0.6000000000000001,fill_with_gbr,0.0074228239532826545,0.0023982636367235652,0.06474709510803223
Crystal_structure,tG,0.6000000000000001,fill_with_rf,0.01204776214344848,0.0028530251137531245,0.13624930381774902
Crystal_structure,tG,0.6000000000000001,fill_with_dt,0.014630805529705153,0.002282104474074073,0.014605045318603516
Crystal_structure,tG,0.5,fill_with_et,0.0034579943714291264,0.0012910685778994352,0.12801051139831543
Crystal_structure,tG,0.5,fill_with_ridge,0.011275948188480607,0.004685976783121754,0.012129068374633789
Crystal_structure,tG,0.5,fill_with_xgb,0.0047499634372023735,0.0019942612414222127,0.0424497127532959
Crystal_structure,tG,0.5,fill_with_lgb,0.00647058896475271,0.0018938386806087893,0.044750213623046875
Crystal_structure,tG,0.5,fill_with_gbr,0.004843596884900991,0.0020962796743293644,0.0688791275024414
