dataset,column,miss_ratio,method,RMSE,Wasserstein,time
bandgap,range_heat_of_fusion_(kJ/mol)_,0.9,fill_with_xgb,13.114725909130533,3.805069208614084,0.2523024082183838
bandgap,range_heat_of_fusion_(kJ/mol)_,0.9,fill_with_lgb,12.109914992614947,4.588071564694332,0.2013382911682129
bandgap,range_heat_of_fusion_(kJ/mol)_,0.9,fill_with_gbr,12.310917273643504,5.289523242262023,0.26140284538269043
bandgap,range_heat_of_fusion_(kJ/mol)_,0.9,fill_with_rf,11.88319742722468,5.849957731543622,0.36885595321655273
bandgap,range_heat_of_fusion_(kJ/mol)_,0.9,fill_with_dt,15.870522955004487,1.2427525727069346,0.23499441146850586
bandgap,range_heat_of_fusion_(kJ/mol)_,0.8,fill_with_et,11.1188360725141,4.736571037260827,0.3922433853149414
bandgap,range_heat_of_fusion_(kJ/mol)_,0.8,fill_with_ridge,12.658920429159034,6.766200783532625,0.19516491889953613
bandgap,range_heat_of_fusion_(kJ/mol)_,0.8,fill_with_xgb,11.180747286552208,3.8139310765665595,0.2749040126800537
bandgap,range_heat_of_fusion_(kJ/mol)_,0.8,fill_with_lgb,11.480164748311433,3.8930689984156137,0.21195626258850098
bandgap,range_heat_of_fusion_(kJ/mol)_,0.8,fill_with_gbr,11.354102667412604,4.872178553411961,0.31760072708129883
bandgap,range_heat_of_fusion_(kJ/mol)_,0.8,fill_with_rf,11.048344131032511,5.176816143001007,0.5370516777038574
bandgap,range_heat_of_fusion_(kJ/mol)_,0.8,fill_with_dt,15.85106573038618,1.8526933534743217,0.15282869338989258
bandgap,range_heat_of_fusion_(kJ/mol)_,0.7000000000000001,fill_with_et,10.25951686521712,3.9539290218642136,0.4006917476654053
bandgap,range_heat_of_fusion_(kJ/mol)_,0.7000000000000001,fill_with_ridge,12.34326415758205,6.378984051629741,0.16677212715148926
bandgap,range_heat_of_fusion_(kJ/mol)_,0.7000000000000001,fill_with_xgb,11.047705682164812,2.6843728725396128,0.2429502010345459
bandgap,range_heat_of_fusion_(kJ/mol)_,0.7000000000000001,fill_with_lgb,10.905774059915695,3.2025022513313837,0.1789264678955078
bandgap,range_heat_of_fusion_(kJ/mol)_,0.7000000000000001,fill_with_gbr,11.329486968462396,4.386954759328331,0.3277857303619385
bandgap,range_heat_of_fusion_(kJ/mol)_,0.7000000000000001,fill_with_rf,10.955906847881543,4.210567807825087,0.633800745010376
bandgap,range_heat_of_fusion_(kJ/mol)_,0.7000000000000001,fill_with_dt,15.965295399284699,1.0494695051783693,0.15021204948425293
bandgap,range_heat_of_fusion_(kJ/mol)_,0.6000000000000001,fill_with_et,9.939082426689644,3.838881791946311,0.39677977561950684
bandgap,range_heat_of_fusion_(kJ/mol)_,0.6000000000000001,fill_with_ridge,12.49140202321602,6.381115942830057,0.13590764999389648
bandgap,range_heat_of_fusion_(kJ/mol)_,0.6000000000000001,fill_with_xgb,10.141280442121365,2.7574465203352427,0.22901463508605957
bandgap,range_heat_of_fusion_(kJ/mol)_,0.6000000000000001,fill_with_lgb,10.154529649140747,3.300461351270907,0.17584705352783203
bandgap,range_heat_of_fusion_(kJ/mol)_,0.6000000000000001,fill_with_gbr,11.115806951662812,4.625444447498556,0.4338831901550293
bandgap,range_heat_of_fusion_(kJ/mol)_,0.6000000000000001,fill_with_rf,10.30933141741835,4.140208060402687,0.7900378704071045
bandgap,range_heat_of_fusion_(kJ/mol)_,0.6000000000000001,fill_with_dt,13.612950215800112,1.2019013422818814,0.14537763595581055
bandgap,range_heat_of_fusion_(kJ/mol)_,0.5,fill_with_et,9.287855953660573,3.6620370531400974,0.44198155403137207
bandgap,range_heat_of_fusion_(kJ/mol)_,0.5,fill_with_ridge,12.436574561661088,6.753859532908229,0.15993785858154297
bandgap,range_heat_of_fusion_(kJ/mol)_,0.5,fill_with_xgb,9.346180640045048,3.0226308522649394,0.23296380043029785
bandgap,range_heat_of_fusion_(kJ/mol)_,0.5,fill_with_lgb,9.594839936050962,3.4665089921341643,0.17129731178283691
bandgap,range_heat_of_fusion_(kJ/mol)_,0.5,fill_with_gbr,10.687222315127167,4.632183388452375,0.5510644912719727
bandgap,range_heat_of_fusion_(kJ/mol)_,0.5,fill_with_rf,9.813455932482544,4.115143172302739,0.887711763381958
bandgap,range_heat_of_fusion_(kJ/mol)_,0.5,fill_with_dt,14.816878316687689,0.6908067632850258,0.15108990669250488
bandgap,range_heat_of_fusion_(kJ/mol)_,0.4,fill_with_et,8.6200053721147,2.9741741289023134,0.4841330051422119
bandgap,range_heat_of_fusion_(kJ/mol)_,0.4,fill_with_ridge,12.044468546428515,6.101427358203429,0.11003279685974121
bandgap,range_heat_of_fusion_(kJ/mol)_,0.4,fill_with_xgb,9.576874859083855,2.3393913322236948,0.19832921028137207
bandgap,range_heat_of_fusion_(kJ/mol)_,0.4,fill_with_lgb,9.072773037698012,2.897015406297869,0.14898395538330078
bandgap,range_heat_of_fusion_(kJ/mol)_,0.4,fill_with_gbr,9.90089974730243,4.193662271265708,0.4771850109100342
bandgap,range_heat_of_fusion_(kJ/mol)_,0.4,fill_with_rf,9.070998649567164,3.359189949647531,1.11641526222229
bandgap,range_heat_of_fusion_(kJ/mol)_,0.4,fill_with_dt,12.660969670247875,0.6423041289023195,0.1076657772064209
bandgap,range_heat_of_fusion_(kJ/mol)_,0.30000000000000004,fill_with_et,8.670742502659776,3.1334203624161114,0.5583243370056152
bandgap,range_heat_of_fusion_(kJ/mol)_,0.30000000000000004,fill_with_ridge,12.336608019592575,6.536787808893481,0.09193921089172363
bandgap,range_heat_of_fusion_(kJ/mol)_,0.30000000000000004,fill_with_xgb,9.709420659770531,2.521394778605597,0.17100787162780762
bandgap,range_heat_of_fusion_(kJ/mol)_,0.30000000000000004,fill_with_lgb,9.60672196395403,3.0104459365013754,0.11899423599243164
bandgap,range_heat_of_fusion_(kJ/mol)_,0.30000000000000004,fill_with_gbr,10.516669671317642,4.488130480401178,0.5330052375793457
bandgap,range_heat_of_fusion_(kJ/mol)_,0.30000000000000004,fill_with_rf,9.384356950833787,3.380710322147654,1.2576594352722168
bandgap,range_heat_of_fusion_(kJ/mol)_,0.30000000000000004,fill_with_dt,12.193664957315958,0.5737087248322139,0.08740758895874023
bandgap,range_heat_of_fusion_(kJ/mol)_,0.2,fill_with_et,8.344207151074936,3.2408360362173054,0.5708262920379639
bandgap,range_heat_of_fusion_(kJ/mol)_,0.2,fill_with_ridge,12.834430652511378,6.382978443305179,0.07690787315368652
bandgap,range_heat_of_fusion_(kJ/mol)_,0.2,fill_with_xgb,9.387386736740659,2.131722350572198,0.1411750316619873
bandgap,range_heat_of_fusion_(kJ/mol)_,0.2,fill_with_lgb,9.43017978178873,3.3355532341080787,0.09721612930297852
bandgap,range_heat_of_fusion_(kJ/mol)_,0.2,fill_with_gbr,10.217196637925987,4.673726392930358,0.4755244255065918
bandgap,range_heat_of_fusion_(kJ/mol)_,0.2,fill_with_rf,8.816271253699927,3.527825070422537,1.3408257961273193
bandgap,range_heat_of_fusion_(kJ/mol)_,0.2,fill_with_dt,12.078040638447275,1.1414386317907452,0.0688633918762207
bandgap,range_heat_of_fusion_(kJ/mol)_,0.1,fill_with_et,8.479665932144696,2.8167207661290345,0.5616292953491211
bandgap,range_heat_of_fusion_(kJ/mol)_,0.1,fill_with_ridge,11.381237329160063,7.098980620587366,0.04774069786071777
bandgap,range_heat_of_fusion_(kJ/mol)_,0.1,fill_with_xgb,9.78372754031642,2.4809618637946347,0.1314244270324707
bandgap,range_heat_of_fusion_(kJ/mol)_,0.1,fill_with_lgb,8.585596689646358,2.904464758681403,0.08004188537597656
bandgap,range_heat_of_fusion_(kJ/mol)_,0.1,fill_with_gbr,9.874388052530684,4.569331461973126,0.5038189888000488
bandgap,range_heat_of_fusion_(kJ/mol)_,0.1,fill_with_rf,9.293943400307672,3.2343032258064524,1.4428904056549072
bandgap,range_heat_of_fusion_(kJ/mol)_,0.1,fill_with_dt,12.517530106685351,0.7369395161290326,0.04823040962219238
bandgap,range_Nagle_electonegativity,0.9,fill_with_et,0.3178458695882607,0.07694979865771823,0.31815409660339355
bandgap,range_Nagle_electonegativity,0.9,fill_with_ridge,0.39592779928793437,0.07625936741082301,0.17511701583862305
bandgap,range_Nagle_electonegativity,0.9,fill_with_xgb,0.3409272823251063,0.05727890048574413,0.24776649475097656
bandgap,range_Nagle_electonegativity,0.9,fill_with_lgb,0.3410286882649099,0.06338877807495763,0.20253992080688477
bandgap,range_Nagle_electonegativity,0.9,fill_with_gbr,0.3450406492971717,0.05511853234252787,0.3098311424255371
bandgap,range_Nagle_electonegativity,0.9,fill_with_rf,0.3375650408121722,0.07694970917225963,0.35885024070739746
bandgap,range_Nagle_electonegativity,0.9,fill_with_dt,0.4346699228546322,0.03636241610738257,0.183241605758667
bandgap,range_Nagle_electonegativity,0.8,fill_with_et,0.29551928840387237,0.09604008056394736,0.33724260330200195
bandgap,range_Nagle_electonegativity,0.8,fill_with_ridge,0.3731826059430258,0.11530798559313406,0.1834263801574707
bandgap,range_Nagle_electonegativity,0.8,fill_with_xgb,0.31002852634645744,0.06472437220377038,0.2800874710083008
bandgap,range_Nagle_electonegativity,0.8,fill_with_lgb,0.30341826171999536,0.07520650709209992,0.2038745880126953
bandgap,range_Nagle_electonegativity,0.8,fill_with_gbr,0.31540612832729686,0.08750931342515506,0.3264741897583008
bandgap,range_Nagle_electonegativity,0.8,fill_with_rf,0.3117230692753248,0.10919753272910347,0.5726504325866699
bandgap,range_Nagle_electonegativity,0.8,fill_with_dt,0.4624463715131515,0.04440584088620342,0.16751384735107422
bandgap,range_Nagle_electonegativity,0.7000000000000001,fill_with_et,0.2583033340402221,0.0653172036823935,0.41152000427246094
bandgap,range_Nagle_electonegativity,0.7000000000000001,fill_with_ridge,0.36581962721253286,0.08879995314853667,0.18500709533691406
bandgap,range_Nagle_electonegativity,0.7000000000000001,fill_with_xgb,0.28272357934142217,0.041759413700782275,0.278064489364624
bandgap,range_Nagle_electonegativity,0.7000000000000001,fill_with_lgb,0.2798912316317023,0.04136279922996747,0.21588754653930664
bandgap,range_Nagle_electonegativity,0.7000000000000001,fill_with_gbr,0.29083895528960096,0.059563544355461975,0.34723567962646484
bandgap,range_Nagle_electonegativity,0.7000000000000001,fill_with_rf,0.2827855797082112,0.06925609896432672,0.6634805202484131
bandgap,range_Nagle_electonegativity,0.7000000000000001,fill_with_dt,0.37974932680425566,0.02116225546605293,0.18638014793395996
bandgap,range_Nagle_electonegativity,0.6000000000000001,fill_with_et,0.24048926429595724,0.05444053691275168,0.4495549201965332
bandgap,range_Nagle_electonegativity,0.6000000000000001,fill_with_ridge,0.3640963567952329,0.08423205290147204,0.13889408111572266
bandgap,range_Nagle_electonegativity,0.6000000000000001,fill_with_xgb,0.2550427201900304,0.035638854060697056,0.2537565231323242
bandgap,range_Nagle_electonegativity,0.6000000000000001,fill_with_lgb,0.2432862103855378,0.04179433148544502,0.1611630916595459
bandgap,range_Nagle_electonegativity,0.6000000000000001,fill_with_gbr,0.27556355909225955,0.05810270215102174,0.39321422576904297
bandgap,range_Nagle_electonegativity,0.6000000000000001,fill_with_rf,0.2562937890691779,0.062030268456375756,0.7985811233520508
bandgap,range_Nagle_electonegativity,0.6000000000000001,fill_with_dt,0.39396104123811887,0.02325503355704698,0.14564847946166992
bandgap,range_Nagle_electonegativity,0.5,fill_with_et,0.24226217579235462,0.054037359098228696,0.459885835647583
bandgap,range_Nagle_electonegativity,0.5,fill_with_ridge,0.3647229167951158,0.06840847368146964,0.13459563255310059
bandgap,range_Nagle_electonegativity,0.5,fill_with_xgb,0.26404640154995035,0.03428721143895589,0.24979853630065918
bandgap,range_Nagle_electonegativity,0.5,fill_with_lgb,0.266552894132291,0.04611615613540934,0.1450212001800537
bandgap,range_Nagle_electonegativity,0.5,fill_with_gbr,0.29177876725056806,0.05524645848444231,0.39734864234924316
bandgap,range_Nagle_electonegativity,0.5,fill_with_rf,0.2685269810149648,0.05660354267310781,0.8877253532409668
bandgap,range_Nagle_electonegativity,0.5,fill_with_dt,0.3677428212877794,0.032431561996779365,0.12089920043945312
bandgap,range_Nagle_electonegativity,0.4,fill_with_et,0.24396916769027274,0.052930312185297035,0.4666435718536377
bandgap,range_Nagle_electonegativity,0.4,fill_with_ridge,0.3683595479290925,0.09507826600218425,0.11203885078430176
bandgap,range_Nagle_electonegativity,0.4,fill_with_xgb,0.26726237437075745,0.03918155333078825,0.2066500186920166
bandgap,range_Nagle_electonegativity,0.4,fill_with_lgb,0.25774696802323654,0.0407390911355698,0.1480557918548584
bandgap,range_Nagle_electonegativity,0.4,fill_with_gbr,0.286753847180143,0.05984038244552992,0.4909932613372803
bandgap,range_Nagle_electonegativity,0.4,fill_with_rf,0.26054963466655284,0.050859617321248704,1.0292086601257324
bandgap,range_Nagle_electonegativity,0.4,fill_with_dt,0.37405860352637893,0.02136958710976839,0.1161956787109375
bandgap,range_Nagle_electonegativity,0.30000000000000004,fill_with_et,0.24808958562713657,0.05763194630872484,0.5043513774871826
bandgap,range_Nagle_electonegativity,0.30000000000000004,fill_with_ridge,0.3814664287681744,0.0795482134021348,0.09000492095947266
bandgap,range_Nagle_electonegativity,0.30000000000000004,fill_with_xgb,0.2767437934393137,0.038633796136451265,0.15221071243286133
bandgap,range_Nagle_electonegativity,0.30000000000000004,fill_with_lgb,0.2714433768753729,0.04520634915413321,0.1292269229888916
bandgap,range_Nagle_electonegativity,0.30000000000000004,fill_with_gbr,0.3102793670440817,0.062402604436969905,0.547595739364624
bandgap,range_Nagle_electonegativity,0.30000000000000004,fill_with_rf,0.28339000200236303,0.0563175838926175,1.208448886871338
bandgap,range_Nagle_electonegativity,0.30000000000000004,fill_with_dt,0.3684105165774075,0.021489932885906053,0.08673310279846191
bandgap,range_Nagle_electonegativity,0.2,fill_with_et,0.2455985860153033,0.053427967806841115,0.6176261901855469
bandgap,range_Nagle_electonegativity,0.2,fill_with_ridge,0.3737865124984713,0.08217243996631433,0.06737208366394043
bandgap,range_Nagle_electonegativity,0.2,fill_with_xgb,0.27489640589137804,0.0381961017451296,0.15075182914733887
bandgap,range_Nagle_electonegativity,0.2,fill_with_lgb,0.25349506280933126,0.04523764488732501,0.10733461380004883
bandgap,range_Nagle_electonegativity,0.2,fill_with_gbr,0.2876050473260141,0.06568584026749255,0.5063819885253906
bandgap,range_Nagle_electonegativity,0.2,fill_with_rf,0.26067047373120633,0.054554325955734395,1.3682680130004883
bandgap,range_Nagle_electonegativity,0.2,fill_with_dt,0.37958465069369374,0.04446680080482898,0.07000231742858887
bandgap,range_Nagle_electonegativity,0.1,fill_with_et,0.2192411809937823,0.041060887096774246,0.5543444156646729
bandgap,range_Nagle_electonegativity,0.1,fill_with_ridge,0.343217045835158,0.08698835360006907,0.04363226890563965
bandgap,range_Nagle_electonegativity,0.1,fill_with_xgb,0.23140773314196234,0.04108309642261554,0.1591014862060547
bandgap,range_Nagle_electonegativity,0.1,fill_with_lgb,0.22826292400068054,0.040076825304616294,0.10073232650756836
bandgap,range_Nagle_electonegativity,0.1,fill_with_gbr,0.25458410170910906,0.06994731140412119,0.5579965114593506
bandgap,range_Nagle_electonegativity,0.1,fill_with_rf,0.23743787413254164,0.04805120967741928,1.4167096614837646
bandgap,range_Nagle_electonegativity,0.1,fill_with_dt,0.3883686932999156,0.050685483870967746,0.048677682876586914
bandgap,range_Density_(g/mL),0.9,fill_with_et,2.287222611677562,0.5900030872483228,0.2763035297393799
bandgap,range_Density_(g/mL),0.9,fill_with_ridge,3.1258758367972925,0.8821653704290426,0.17856335639953613
bandgap,range_Density_(g/mL),0.9,fill_with_xgb,2.5705175269190663,0.3545661432548725,0.23808526992797852
bandgap,range_Density_(g/mL),0.9,fill_with_lgb,2.4175065959861035,0.5013346081612632,0.17683672904968262
bandgap,range_Density_(g/mL),0.9,fill_with_gbr,2.4708004987771766,0.5883525363388455,0.24544644355773926
bandgap,range_Density_(g/mL),0.9,fill_with_rf,2.4579819826694247,0.6902801342281886,0.33531785011291504
bandgap,range_Density_(g/mL),0.9,fill_with_dt,3.383797788289926,0.2760671140939595,0.17005419731140137
bandgap,range_Density_(g/mL),0.8,fill_with_et,2.089964637812359,0.611390483383686,0.3245561122894287
bandgap,range_Density_(g/mL),0.8,fill_with_ridge,3.1086164470730315,1.032849220442281,0.1673581600189209
bandgap,range_Density_(g/mL),0.8,fill_with_xgb,2.366380135492779,0.45480980501164125,0.2720034122467041
bandgap,range_Density_(g/mL),0.8,fill_with_lgb,2.2248997410197155,0.41614875311458555,0.3998246192932129
bandgap,range_Density_(g/mL),0.8,fill_with_gbr,2.2842617742158406,0.5820772210005014,0.3824622631072998
bandgap,range_Density_(g/mL),0.8,fill_with_rf,2.3196297658417504,0.6281259315206447,0.5453882217407227
bandgap,range_Density_(g/mL),0.8,fill_with_dt,3.053800613548825,0.2939073514602215,0.17506146430969238
bandgap,range_Density_(g/mL),0.7000000000000001,fill_with_et,2.067797770048931,0.6047617376294595,0.3863034248352051
bandgap,range_Density_(g/mL),0.7000000000000001,fill_with_ridge,3.1950995068466486,1.10030054468876,0.19403481483459473
bandgap,range_Density_(g/mL),0.7000000000000001,fill_with_xgb,2.233475715805193,0.4529498446649594,0.2668476104736328
bandgap,range_Density_(g/mL),0.7000000000000001,fill_with_lgb,2.1487998264141925,0.43361137993972726,0.19979453086853027
bandgap,range_Density_(g/mL),0.7000000000000001,fill_with_gbr,2.2940551620100935,0.6302647911922916,0.3716909885406494
bandgap,range_Density_(g/mL),0.7000000000000001,fill_with_rf,2.2924068174325094,0.5803124856156509,0.6296422481536865
bandgap,range_Density_(g/mL),0.7000000000000001,fill_with_dt,3.2801872806422896,0.12687571921749144,0.1845688819885254
bandgap,range_Density_(g/mL),0.6000000000000001,fill_with_et,1.8370131920754027,0.5399179194630879,0.5543315410614014
bandgap,range_Density_(g/mL),0.6000000000000001,fill_with_ridge,3.0452833421186254,1.0437373741922613,0.14725852012634277
bandgap,range_Density_(g/mL),0.6000000000000001,fill_with_xgb,2.050598359232448,0.38547552534157803,0.21013641357421875
bandgap,range_Density_(g/mL),0.6000000000000001,fill_with_lgb,1.9342734224912783,0.37700151435073503,0.2043159008026123
bandgap,range_Density_(g/mL),0.6000000000000001,fill_with_gbr,2.112089805482888,0.5654877566416123,0.4271113872528076
bandgap,range_Density_(g/mL),0.6000000000000001,fill_with_rf,1.9958014670265263,0.5465161073825511,0.8336353302001953
bandgap,range_Density_(g/mL),0.6000000000000001,fill_with_dt,3.1280368116922816,0.19141610738255027,0.15575790405273438
bandgap,range_Density_(g/mL),0.5,fill_with_et,1.8719066806308315,0.5524068438003227,0.5102767944335938
bandgap,range_Density_(g/mL),0.5,fill_with_ridge,3.07179825889006,0.9738707075054143,0.14186620712280273
bandgap,range_Density_(g/mL),0.5,fill_with_xgb,2.0423604478697066,0.3962180428103741,0.3133730888366699
bandgap,range_Density_(g/mL),0.5,fill_with_lgb,2.0135820855725273,0.42886966346846545,0.1658015251159668
bandgap,range_Density_(g/mL),0.5,fill_with_gbr,2.262689331766935,0.5971766767015235,0.4177992343902588
bandgap,range_Density_(g/mL),0.5,fill_with_rf,2.077526623800678,0.5358641706924322,0.7933459281921387
bandgap,range_Density_(g/mL),0.5,fill_with_dt,2.840767343206526,0.2332206119162642,0.11696553230285645
bandgap,range_Density_(g/mL),0.4,fill_with_et,1.5868926415135427,0.40157160120846025,0.47199010848999023
bandgap,range_Density_(g/mL),0.4,fill_with_ridge,3.0221642630770904,0.8633175653267846,0.1187431812286377
bandgap,range_Density_(g/mL),0.4,fill_with_xgb,1.7148715298661723,0.285910212123262,0.21845746040344238
bandgap,range_Density_(g/mL),0.4,fill_with_lgb,1.6482442258944778,0.289005685501702,0.16449213027954102
bandgap,range_Density_(g/mL),0.4,fill_with_gbr,1.977183533118413,0.4654364369252323,0.4410133361816406
bandgap,range_Density_(g/mL),0.4,fill_with_rf,1.7615660003774487,0.4040289023162147,0.9740073680877686
bandgap,range_Density_(g/mL),0.4,fill_with_dt,2.4271549327293274,0.14573011077542802,0.1044759750366211
bandgap,range_Density_(g/mL),0.30000000000000004,fill_with_et,1.5103828933097345,0.4606579865771824,0.48419737815856934
bandgap,range_Density_(g/mL),0.30000000000000004,fill_with_ridge,3.0455431282287617,1.0626064725012199,0.10425543785095215
bandgap,range_Density_(g/mL),0.30000000000000004,fill_with_xgb,1.6220744750892047,0.3406081985887266,0.1521296501159668
bandgap,range_Density_(g/mL),0.30000000000000004,fill_with_lgb,1.6251296961240853,0.38264408146827555,0.12823081016540527
bandgap,range_Density_(g/mL),0.30000000000000004,fill_with_gbr,2.0208484248882614,0.620256316314029,0.45507311820983887
bandgap,range_Density_(g/mL),0.30000000000000004,fill_with_rf,1.7737836373283216,0.5153189261744977,1.1029746532440186
bandgap,range_Density_(g/mL),0.30000000000000004,fill_with_dt,2.816564974402962,0.2421073825503355,0.09389829635620117
bandgap,range_Density_(g/mL),0.2,fill_with_et,1.36601225561668,0.27770704225352083,0.5891363620758057
bandgap,range_Density_(g/mL),0.2,fill_with_ridge,2.877470184169948,0.7526367981832078,0.07976341247558594
bandgap,range_Density_(g/mL),0.2,fill_with_xgb,1.4684858014180695,0.24030093875929134,0.14501142501831055
bandgap,range_Density_(g/mL),0.2,fill_with_lgb,1.4689151477583158,0.29920172477393403,0.1033017635345459
